N,P,K,temperature,humidity,ph,rainfall,label
127.84954934171937,48.32703323460017,79.61479094551244,29.570610088401086,78.62733262066153,6.100891469667109,244.4258629424773,Rice
102.822748184142,45.02631993270207,88.57733513443013,27.522050668662335,85.48351814040295,6.6511722856280695,286.6312729451969,Rice
99.75797191576093,45.52770582296912,79.4220317780666,23.16813823624429,82.75079922392766,8.503695013464318,59.86767585838191,Cotton
98.84356061647992,47.15219514508951,68.43657158843213,21.282390926349414,74.23547065787417,6.821490947780181,86.5948403751995,Cotton
159.31323166827576,59.13734370329932,94.18049602219995,25.9768402121844,65.9533293667655,6.414278673137709,222.6971602491736,Sugarcane
93.23745041663534,68.73532889969006,118.01131527423559,18.417837673499967,83.25864278247003,6.130966333671634,95.65492998044851,Potato
116.48780990872456,47.72427983082134,71.21370785855082,27.73749615925592,74.2639421089092,6.735877211584026,257.44279039452493,Rice
138.43292690683322,58.82651520496703,88.43040841527238,29.262219429882197,82.89320018508366,7.037831739881478,280.32978764811804,Rice
96.44000642977852,34.00010757721198,65.82401954334024,19.324530917133416,73.59587846136323,7.386074071015963,59.77553873580156,Wheat
106.02637491566988,52.13869120151892,81.44197780535639,20.58621456618479,61.035231205698,6.611212901800643,84.50664227845805,Maize
131.52734351936897,67.68833600054468,94.37921491964593,25.360163608296677,70.74485353717557,5.543147331636122,103.11119271080314,Tomato
92.29718637796829,53.00706670650217,81.35743572509614,19.319417079628405,81.5223750544905,7.123762511286644,70.12169074877366,Maize
126.92050875404051,45.01557340482907,82.51683262936179,23.852799767032895,79.6015610662013,6.372861552625788,81.79325339195822,Maize
109.89285710449528,52.203334418494805,79.62045917249353,22.63888320688219,68.8326704646583,6.583548536342307,100.69532776994245,Maize
124.59740039816215,49.855139535842866,102.08042070334633,16.42586703842233,70.92754444322955,5.927846665670239,82.41311042395726,Potato
113.144418269157,38.66272142033546,77.59450200147717,24.594221315175606,69.927335684731,7.155511760015465,81.99252474088061,Wheat
138.4446843801297,49.90195241501323,99.0449629895189,23.58147326983611,69.00424114149212,7.335211866576712,161.29238049729992,Sugarcane
80.28855176741169,55.5063536740497,85.51989423784806,26.630806334539123,68.74225877022835,6.260692319994896,70.49600397518354,Groundnut
155.74282883240727,55.835439457193736,102.06363737789283,26.971479928933498,79.78696074408042,6.804037348375254,189.43736977085587,Sugarcane
131.78161316081022,51.36664964116721,100.29240990254267,21.723981842984468,68.75621839991845,6.3941119256770005,207.2736672284169,Sugarcane
137.1241866601648,49.27941728843643,87.38317233319857,29.8208734801012,84.86514304592204,5.926430299512965,208.36739525268825,Rice
120.42028293864469,53.93549397199072,108.83958679927198,22.255182542136787,83.1277387471758,6.9554764365924555,186.9280745088289,Sugarcane
128.67027575671588,46.88489430076876,82.61547586714377,18.702810012178293,61.44196276177713,5.7394177842543,100.28547770369674,Maize
109.36893886251404,47.55612763189727,89.31307386760223,21.66924117170304,77.58817472059165,6.397533454454168,105.31969561952698,Maize
111.34449432032555,62.12924607807298,104.0002715572664,19.38968159379865,73.87418463533298,5.911974828455788,79.54365880103266,Tomato
130.4679070510645,50.7061290534589,73.7253760257104,28.026080520667712,77.01935166382675,6.981072172444433,217.84620753753669,Rice
145.67058227224715,59.380389877748314,103.79980065715124,25.648374317082204,71.09668793186981,6.354723444490514,207.15194027226815,Sugarcane
131.70060706160535,69.67513651011026,91.77927996821315,22.592712317562107,69.61398581898005,5.987013973236181,101.6461956744216,Tomato
124.95809778767237,65.29614150380814,96.43587692787646,26.904188695252316,67.02050507580422,6.43654422328987,192.54122763332347,Sugarcane
117.71935893566162,66.6164831598513,106.0816753076244,26.849845813180952,78.2787677228596,5.809738027934885,104.84382384523956,Tomato
96.43360773241577,42.079958236717495,82.14722135806342,21.420792990404973,73.17337171389096,6.131956661445565,106.67630812354453,Soybean
94.72327654405204,49.22853339055697,62.22951792487143,17.2612158839422,59.95187803777248,6.234821264778847,50.9915206557107,Barley
101.69896303295897,53.8333188956724,114.30159009604637,16.018569973270868,75.3292580470453,5.439014375287874,122.04887968259352,Potato
82.84788213595415,30.72256889152512,68.14679557488412,17.30106762071696,76.46074461932271,6.36836276102248,84.5269615748344,Barley
71.05501606215863,36.35106186639417,74.45506332558553,22.790609298631594,78.7810340038971,7.828591826288366,85.55293017310247,Cotton
96.71057251067789,41.82270514477638,85.91901844927771,21.57432106775989,71.50159661407699,7.0841577334783485,118.49767423797711,Maize
71.91079939740563,45.713401188565655,74.97191285640754,22.99270066670586,82.46765100713777,6.816510516837726,76.92001187262883,Groundnut
109.27655569512417,68.41726182798539,106.55526218268668,19.081778700386472,81.07554889110567,6.474008927949915,135.1002751294585,Potato
124.23491711901542,54.70100263211943,108.70452917609668,16.08705967452442,88.53496827897752,5.069249585994793,128.38758143634453,Potato
76.97813684033741,50.78420430317623,85.68971748356167,24.484383879756255,77.02028955391724,6.828492731539431,51.81260934461754,Groundnut
94.24814288625404,47.91635369980311,75.17001623005119,13.61243546740754,57.08500021395332,6.304505866345928,53.41319459389397,Wheat
104.9434907164276,56.95948656980791,81.55655824633267,29.013558015112764,80.13555441529488,6.242839437988458,256.0446036359623,Rice
89.18320582528237,54.95089865445766,89.13776145129864,29.101451222643576,78.01208675035696,6.9100143233247415,77.97562238816961,Groundnut
76.21845003651148,43.21115876989938,88.10702190309905,23.249512406156754,69.51257395291329,5.614631613334459,86.93318566488571,Groundnut
120.85274789876209,61.16548506880898,95.70901031703187,17.9059427193581,83.56732626929839,6.702393978093182,99.62392674938557,Tomato
69.91703320136368,52.59715467594784,82.20535523190327,28.203874067607522,76.79856366718376,6.320938111792116,72.57067312361711,Groundnut
130.57061952439034,61.193182077168835,106.17586665518064,17.241912182273907,84.0310596416306,5.650369183554533,83.8865729682882,Potato
76.91145790702129,33.26645409169149,77.60991572469156,18.369642092633985,69.02131702726945,7.074690225002877,59.361455096741565,Barley
102.21033346198438,42.319979917063236,86.5345028100708,29.170444230378422,73.15802377160657,6.635497937857329,79.71319285964987,Soybean
104.1302204782773,57.19993427403974,69.70198679899732,27.963271193271982,73.67078017008552,6.692158865526062,90.99181652707426,Groundnut
105.79597803869149,42.489188387096014,88.52257245600943,26.447875564652517,84.10981852521945,6.892416455351816,116.6911496515872,Soybean
104.83280742226086,48.48538169647601,71.15907799904227,26.827628317522077,71.33014716085454,6.988921092437898,114.44659647668045,Soybean
129.51007628279567,42.52968685074055,88.8883275277027,20.36505774177323,85.15295029481815,7.363001400574636,117.41881620614144,Maize
110.47780348555858,56.090221723205914,74.74894474838811,20.357131104057302,68.17647906763682,5.68981985739643,74.10455450488645,Groundnut
127.79943244678026,60.28359515103247,96.65432950669603,27.070225093614724,84.7523283508911,6.250274479630629,114.22319966198073,Tomato
115.15362591433824,51.96957228315361,93.73245707223765,25.84020448145339,73.21455217475302,6.086196957407583,92.38499826834864,Tomato
85.91811256078475,36.875867051077876,66.9063021520256,29.88100045120096,83.32879281992156,6.391790514899426,54.04804268833969,Cotton
123.7986491666637,58.872854867074714,75.58883071006463,28.041126424593887,71.31600199934817,7.2128489690933355,259.11905145776404,Rice
95.51531800685169,50.02491398943746,83.98519981495593,26.987597904074725,80.58083536266187,6.293549799085482,99.26670887555123,Soybean
108.34814925022998,44.03035810930413,81.64037929630148,21.39642574894474,66.20617501232556,6.728710774369516,96.93619000008113,Soybean
97.6733530527583,43.19866597499252,86.97126504858043,23.582914697996618,64.68302135016,7.041454546104549,68.24071828569859,Groundnut
110.89636999755875,42.78469538949376,76.12838351490723,22.858173830778465,79.13953134373541,5.007237363503632,189.58037319189765,Rice
135.08130293705594,64.35258524225739,110.42280865639088,21.410490852156855,79.42460138443211,7.108220298014169,213.36165774075354,Sugarcane
77.77568807891855,48.49848833545699,76.1228894895035,14.024765288967071,76.06918445272325,6.4945637048117355,75.22299170466638,Barley
102.14673031273895,43.883400402292615,65.10099949548092,12.437126209689671,54.66614743573216,6.603530105706693,88.5063055153519,Wheat
103.63366555088695,52.36816282916231,71.96369847039246,22.190865524886217,81.49908605443774,6.104208090734612,90.29027945143137,Maize
110.48800551089512,50.26703471984583,86.2380453188753,24.314315426777934,73.56553287319662,5.986544187692593,188.98117403325443,Rice
91.8896713924943,55.95359592476918,78.16549714770754,25.449463524950513,75.01719634002158,5.55299781026885,95.95108707185211,Groundnut
106.08855258696404,54.05790648844149,84.5800714847343,26.98211736241344,72.0858992618555,6.336520733955301,90.12598934077408,Maize
99.14087743458683,33.976899029153024,73.81949772904197,21.943730612149533,60.330754442338915,5.882415521281277,52.26504702114163,Cotton
95.69452024519867,31.84077632403403,66.26137877043205,14.781724796195029,66.49582158592492,6.2301707397698864,71.57375729261436,Barley
132.27327807415335,56.78610242067797,102.52538478709708,27.015157279296652,67.0332344318564,6.1498838788677865,238.94626296083118,Sugarcane
99.28729608384523,40.795975506913344,65.94455549719147,14.352366461191469,77.29680607606092,6.200227431215603,47.897860167655146,Barley
108.28912590707151,33.07705274953994,76.00140005081965,27.697572102570618,63.33211521907795,6.8266222270497545,84.60195116506185,Cotton
86.74635538786279,48.97962244364747,87.69825515367054,28.824576883282447,70.40192118314519,6.044750469300977,112.73762865365089,Soybean
88.80150788969199,46.48984794152145,69.90060751108287,19.457655168023017,65.16967889170911,7.430603649410128,40.91888450045623,Barley
100.19656753184512,55.10433488249978,86.64126572668201,24.81421286084347,88.36505484140685,6.923071732820027,240.51319296081329,Rice
89.76925704805424,32.937961601881895,69.45671252508444,12.831576904211902,66.04013937363327,7.0061123794185045,65.51357325467802,Barley
107.04749702054805,70.22174109883692,104.76590678492849,17.40883865648433,70.05553263815713,5.473027513389991,102.59761474914198,Potato
84.74841208455271,31.555879144105948,65.05997519730414,12.402652520347967,70.36827999264105,6.101291830887305,68.0572771572418,Barley
132.0192507929453,53.65145549074295,80.43299029315529,30.96700595223675,70.45131131816194,5.646422430371322,273.905952289037,Rice
99.9446642635615,31.048940997288074,74.38691210948232,25.293768972423713,62.475178497510704,7.461756370620191,64.59206124239348,Cotton
108.34479357909737,56.57743005172537,95.79101554661051,23.568098039555597,73.77278650896216,6.03787816064599,93.80921161623144,Tomato
90.34807725036765,49.93552208366532,78.74367887977671,22.615613641935514,64.97227454904763,6.134816946252712,108.21837693370844,Soybean
96.90013968573113,45.28314534940273,78.55882261470163,22.706918029118835,57.07772735636679,7.2987378935976945,96.04509072843926,Cotton
99.94019987611243,42.354412120447385,71.15266609147461,23.998060393040316,87.9090915247879,6.578469329485565,162.47264604234638,Rice
113.18690633511387,42.49195960459616,90.13062400882971,25.985587105986657,65.63649126219886,6.606117736379036,71.52721871690851,Soybean
101.79639881369445,56.060708941485544,76.59440598676936,28.626483005675336,85.41321208491587,6.222964966692713,64.00190878556624,Groundnut
74.19986110933097,48.53335430440064,80.4302440887827,30.003425962664537,73.78508528848394,5.861454721979524,90.54500299370169,Groundnut
100.34744923546636,42.03113967905225,85.92528120906691,27.353401706567805,82.03282748595454,6.493473725908415,73.52318504972202,Groundnut
109.14546306679979,43.90542712261954,73.89488219013295,15.232160312700152,79.28507899021083,6.725289627251426,74.69704616923835,Wheat
80.07793985509765,43.45869670763752,65.56844089057215,26.893678991642346,77.89556589384561,6.618792436578733,97.60805087729231,Cotton
90.0913734529336,44.39154668845888,78.3514450172365,17.137007555002963,69.94685748047051,6.891638200559643,93.34134947031868,Wheat
88.23140723880864,58.63334670481004,76.94694308378328,23.131339288293248,69.08659781791897,6.394219198617347,66.45846533800481,Groundnut
97.56032441220323,58.4414455762994,72.60967234936558,25.4850710855183,80.20876032641338,6.0581163727737515,54.58363362325994,Groundnut
100.77797568464999,56.370865476993885,101.47077171979494,22.007192466277523,68.95835170638445,5.837758696304651,70.01887493044832,Tomato
152.49756769462184,61.72989469309623,103.77089861447543,23.497077665717065,77.35742852295195,5.974808331570931,160.70804909480938,Sugarcane
104.57977783982949,52.03870491853992,82.69563049867274,18.78504888577795,79.84874388349391,7.261945614661806,81.42134634524653,Maize
97.07746983959534,35.58484344016943,70.7428990599516,24.60593368566083,74.95439681282126,7.096705217569647,81.3173514665074,Wheat
99.274968693931,50.318888731536155,75.34016811275504,26.662405502263425,71.43862904271123,6.469680973157813,105.58970836750063,Soybean
79.54480627763623,58.005999758876854,76.01516119194672,23.37182113999221,71.8550877370746,6.772846616450446,84.4313298917039,Groundnut
99.48390157707063,59.15774613236808,109.71791512466123,19.376880719984307,72.87462947850183,5.100789720697751,85.22591788172438,Potato
111.1640692328225,48.77448964660332,88.83795166186354,29.55492684538775,69.32430282776201,6.952045851324808,51.265988619040236,Groundnut
80.485289534423,43.20687079531951,60.92586965904285,15.178927081275475,53.4272812674274,7.437876329526447,82.50238576819405,Wheat
103.22749516942218,48.396529057824765,88.68806824345499,22.733640753403176,79.93825309434244,6.584571504036042,108.30015905545237,Soybean
105.89195546658132,70.0696029184253,111.99478733824864,17.32748355301203,77.75445044533795,5.85948515599471,136.2574237350956,Potato
79.35442694677458,40.41932896515341,68.12246560642589,17.538655170244144,68.61666226036981,7.387123679191335,48.902755357206345,Barley
144.62416731941352,55.45199610396568,105.11567861300905,21.55648247116688,70.37867536755392,7.338014657515371,187.41038107967492,Sugarcane
132.75750042920652,69.26172980756753,109.33526699774599,23.89332089443528,80.64199099592724,6.911511310093809,158.2477638517035,Sugarcane
103.68792411837164,32.16457051071078,77.95602933732492,12.936341249219806,76.71735662791546,6.0527124940995165,60.3373513343206,Barley
80.74943498705805,56.41319700193556,71.5066517275937,25.30533002984214,76.63107471214879,6.302117651715313,71.88436416758583,Groundnut
86.29502809221891,41.99543847591731,73.18959962177378,13.5410398726197,69.3907073997463,6.910771134602056,82.61348800988976,Wheat
103.43140206950146,47.15027681053052,65.06391539113889,19.77224169514255,68.3590268703022,6.212981361372039,83.64339134489005,Barley
111.99947778450328,48.86233229036921,74.71418119310208,16.319126661351294,69.49524180461573,7.373875592089217,72.38845831124905,Wheat
69.92837081373128,53.03518596304466,88.25177118628476,25.10037152098372,67.93916220941641,6.439637725719431,53.36134928631296,Groundnut
127.86036099834058,67.1062558392716,96.34311223926737,24.906703032424694,70.04452316852212,6.6233078611711775,196.70431774652693,Sugarcane
117.75317978657117,65.51762995144092,111.29998061779472,20.117645538422806,84.46901419669815,5.359671843381745,102.9649065071403,Potato
138.55644101602087,54.794272946344236,92.56855841853991,21.231145180773638,71.76917560114613,7.06123764262991,213.48328851053404,Sugarcane
106.08750057195142,62.547397623938295,108.76954544465364,24.385018097431157,78.07615370233758,5.873900004894427,94.11449032024022,Tomato
136.94175829654424,50.49464480740484,72.21779910845055,24.28792778087108,88.71757751436448,5.023284814700898,164.75516047063164,Rice
99.15856525754819,39.88511521255584,73.20067528483034,20.731074118421883,77.89681867633023,6.755459926315725,83.69642125155775,Groundnut
107.93178676640787,54.43723921893965,74.96483959457228,21.137179824924665,76.04448954865414,6.163281655889809,103.0936482569752,Maize
108.07264788256089,44.52638036805752,77.22417570171234,26.09550848414693,66.60596914020796,6.306954058855009,99.078806373739,Cotton
86.92024018094752,46.34660393697811,68.28634669977271,12.61368306513363,63.815960005452844,7.412649797132098,96.3737851207658,Wheat
121.0798260344442,63.753449970414266,108.55757537940634,24.50786296451335,75.9453330105905,5.661094525603913,111.98272603474511,Tomato
106.8584122193923,40.768760433995915,77.53686577742981,15.883480087173254,79.4857309239295,7.378943556761855,72.80719955765318,Barley
70.47320857217133,35.833025872713115,73.81560761597753,26.781869598192973,60.78350025433175,6.4306184880738435,75.24100464447795,Cotton
97.09922407461724,49.02025698506634,65.36612269080351,18.13946499690921,61.63454555641584,6.7281253049472385,77.51669792281373,Barley
103.67715790411432,48.46647970585848,71.4536585298602,28.849020064047814,83.25544243368059,6.731451572677497,101.01392875801898,Soybean
107.5381648359176,42.585849361069265,87.85713759349498,25.091954889584546,83.9416708479249,6.247029334413029,105.70339403998882,Soybean
